MAL_ID,Name,Score,Genres,Type,Episodes
298,.hack//Tasogare no Udewa Densetsu,6.55,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",TV,12
299,.hack//Liminality,6.59,"Game, Mystery, Sci-Fi",OVA,4
300,3x3 Eyes,6.71,"Action, Demons, Fantasy, Horror, Romance",OVA,4
33069,Dimension W: Short Track/Robot wa Sentou no Yume wo Miruka,6.62,"Sci-Fi, Seinen",Special,1
301,Cinderella Boy,6.29,"Action, Adventure, Mystery, Comedy, Seinen",TV,13
33071,Bungou Stray Dogs: Hitori Ayumu,7.66,"Action, Mystery, Seinen, Super Power, Supernatural",OVA,1
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,6.88,"Comedy, Magic, Supernatural",TV,48
304,Aa! Megami-sama! Movie,7.54,"Comedy, Magic, Romance, Seinen, Supernatural",Movie,1
306,Abenobashi Mahou☆Shoutengai,7.22,"Comedy, Parody, Ecchi, Fantasy",TV,13
33075,Musaigen no Phantom World: Mizutama no Kiseki,6.8,"Action, Comedy, Supernatural, Fantasy",Special,1
33074,Lupin III (2015) Specials,7.22,"Action, Adventure, Comedy, Seinen",Special,2
302,Mirai Shounen Conan,8.11,"Adventure, Drama, Sci-Fi",TV,26
308,Zettai Shounen,6.85,"Sci-Fi, Mystery, Drama, Fantasy, Shounen",TV,26
311,Ace wo Nerae!,7.13,"Sports, Drama, Romance, School, Shoujo",TV,26
33080,Brotherhood: Final Fantasy XV,6.9,Action,ONA,5
305,Abashiri Ikka,5.29,"Action, Comedy, Shounen",OVA,4
33082,Kingsglaive: Final Fantasy XV,7.4,Action,Movie,1
313,Ace wo Nerae! (1979),6.95,"Sports, Drama, Romance, School, Shoujo",Movie,1
316,Nageki no Kenkou Yuuryouji,6.18,"Comedy, Girls Love, Hentai",OVA,3
317,Final Fantasy VII: Advent Children,7.72,"Action, Super Power, Fantasy",Movie,1
318,Hand Maid May,6.69,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,10
319,Happy World!,5.97,"Ecchi, Fantasy, Comedy, Romance",OVA,3
320,A Kite,6.54,"Action, Drama, Hentai",OVA,2
33089,Kemono Friends,7.54,"Adventure, Comedy, Fantasy",TV,12
322,Paradise Kiss,7.86,"Comedy, Drama, Josei, Romance, Slice of Life",TV,12
33091,Planetarian: Chiisana Hoshi no Yume,7.56,"Sci-Fi, Drama",ONA,5
323,Mousou Dairinin,7.67,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",TV,13
325,Peach Girl,6.93,"Slice of Life, Drama, Romance, School, Shoujo",TV,25
326,Petshop of Horrors,7.24,"Horror, Josei, Mystery, Supernatural",TV,4
33094,WWW.Working!!,7.41,"Slice of Life, Comedy",TV,13
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,8.72,"Drama, Historical, Josei",TV,12
329,Planetes,8.26,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26
330,Midori no Hibi,7.22,"Comedy, Drama, Romance, Ecchi, Shounen",TV,13
324,Kidou Keisatsu Patlabor: On Television,7.68,"Comedy, Mecha, Police, Sci-Fi",TV,47
64,Rozen Maiden,7.41,"Action, Comedy, Drama, Magic, Seinen",TV,12
65,Rozen Maiden: Träumend,7.62,"Action, Comedy, Drama, Magic, Seinen",TV,12
334,Marmalade Boy,7.43,"Comedy, Drama, Romance, Shoujo",TV,76
335,Matantei Loki Ragnarok,7.25,"Comedy, Magic, Mystery, Shounen, Supernatural",TV,26
33104,Rance 01: Hikari wo Motomete The Animation - Leazas no Yami,6.21,Hentai,Special,1
337,Psychic Academy,6.18,"Comedy, Romance, Supernatural",TV,24
338,Versailles no Bara,8.33,"Military, Historical, Drama, Romance, Shoujo",TV,40
339,Serial Experiments Lain,8.09,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",TV,13
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.54,"Action, Historical, Martial Arts, Samurai, Shounen",TV,26
341,Spiral: Suiri no Kizuna,7.22,"Drama, Mystery, Shounen",TV,25
33106,Love Live! μ's Final Love Live! Opening Animation,7.32,Music,Special,1
343,Tsukuyomi: Moon Phase,6.93,"Comedy, Romance, Vampire, Fantasy, Seinen",TV,25
344,Futatsu no Spica,7.37,"Sci-Fi, Supernatural, Drama, School",TV,20
345,Eikoku Koi Monogatari Emma,7.61,"Slice of Life, Historical, Drama, Romance, Seinen",TV,12
346,W: Wish,6.14,"Drama, Harem, Romance, School, Slice of Life",TV,13
342,Starship Operators,7.04,"Drama, Military, Sci-Fi, Space",TV,13
348,Binzume Yousei,6.44,"Comedy, Fantasy, Magic, Slice of Life",TV,13
33113,Scared Rider Xechs,5.26,"Sci-Fi, Adventure, Harem, Romance",TV,12
350,Ojamajo Doremi,7.35,"Comedy, Magic",TV,51
33119,Tokyogurashi!,4.67,"Music, Parody",ONA,1
351,Ojamajo Doremi Sharp,7.49,"Comedy, Magic, Shoujo",TV,49
352,Motto! Ojamajo Doremi,7.49,"Magic, Fantasy, Comedy, Shoujo",TV,50
353,Ojamajo Doremi Dokkaan!,7.78,"Comedy, Magic, Shoujo",TV,51
355,Shakugan no Shana,7.45,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24
356,Fate/stay night,7.28,"Action, Supernatural, Magic, Romance, Fantasy",TV,24
357,Bokusatsu Tenshi Dokuro-chan,6.54,"Comedy, Magic, Ecchi",OVA,4
33125,Shiiku x Kanojo: Tenshi no Kousoku-hen,5.45,Hentai,OVA,4
33118,Kuma Miko Specials,6.52,"Comedy, Seinen",Special,2
358,"Iriya no Sora, UFO no Natsu",6.91,"Drama, Romance, Sci-Fi",OVA,6
33129,Joker Game: Kuroneko Yoru no Bouken,6.67,"Military, Historical, Drama",Special,2
359,I'll/CKBC,6.2,"Action, Sports, School, Shounen",OVA,2
360,Himiko-den,6.13,"Adventure, Supernatural, Drama, Fantasy",TV,12
364,Gallery Fake,7.4,"Mystery, Seinen",TV,37
365,Fake,6.5,"Police, Comedy, Romance, Mystery, Shounen Ai",OVA,1
366,AIKa,5.94,"Action, Ecchi, Adventure, Comedy, Sci-Fi",OVA,7
361,Memories Off,5.77,"Romance, Drama",OVA,3
368,Bible Black,6.58,Hentai,OVA,6
369,Boogiepop wa Warawanai,7.16,"Psychological, Supernatural, Dementia, Mystery, Drama, Horror",TV,12
370,Burn Up Excess,6.57,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,13
371,Cardcaptor Sakura Movie 1,7.63,"Comedy, Drama, Magic, Fantasy, Shoujo",Movie,1
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1
33138,Nama Lo Re: Namakemono The Animation,6.44,Hentai,OVA,1
33142,Re:Zero kara Hajimeru Break Time,6.64,"Adventure, Comedy, Fantasy, Parody",Special,11
373,Bannou Bunka Neko-Musume,6.74,"Sci-Fi, Adventure, Comedy, Mecha, Seinen",OVA,6
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",7.13,"Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",Special,1
377,eX-Driver,6.67,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",OVA,6
378,eX-Driver the Movie,6.56,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",Movie,1
379,Heppoko Jikken Animation Excel♥Saga,7.49,"Comedy, Parody, Sci-Fi, Shounen",TV,26
380,Fushigi Yuugi OVA,7.13,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo",OVA,3
381,Fushigi Yuugi: Dai Ni Bu,7.24,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",OVA,6
382,Futari Ecchi,6.32,"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,4
383,Galaxy Angel,7.04,"Comedy, Sci-Fi",TV,24
384,Gantz,6.98,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",TV,13
75,Soukyuu no Fafner: Dead Aggressor,7.26,"Action, Drama, Mecha, Military, Sci-Fi",TV,25
386,H2,7.22,"Comedy, Sports, Romance, Shounen",TV,41
387,Haibane Renmei,7.97,"Slice of Life, Mystery, Psychological, Drama, Fantasy",TV,13
33155,Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya,6.09,"Action, School",Special,1
388,Capeta,7.82,"Cars, Shounen, Sports",TV,52
390,Suzuka,7.17,"Sports, Drama, Romance, Shounen",TV,26
391,Tales of Phantasia The Animation,6.78,"Adventure, Fantasy, Shounen",OVA,4
392,Yuu☆Yuu☆Hakusho,8.46,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen",TV,112
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,8.03,"Comedy, Romance, School",OVA,1
393,Escaflowne,7.06,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",Movie,1
395,Gantz 2nd Stage,7.02,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",TV,13
394,Ai Yori Aoshi: Enishi,7.11,"Comedy, Drama, Harem, Romance, Slice of Life",TV,12
33157,Tanaka-kun wa Itsumo Kedaruge Specials,7.41,"Comedy, School, Slice of Life",Special,7
33164,Musaigen no Phantom World: Limitless Phantom World,6.47,"Comedy, Supernatural, Fantasy",Special,7
396,Seikai no Senki,7.66,"Action, Military, Romance, Sci-Fi, Space",TV,13
400,Seihou Bukyou Outlaw Star,7.84,"Action, Sci-Fi, Adventure, Space, Comedy",TV,24
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,7.97,"Romance, Samurai, Historical, Drama, Shounen",OVA,2
397,Seikai no Senki II,7.78,"Action, Military, Romance, Sci-Fi, Space",TV,10
403,Hanaukyou Maid-tai,6.57,"Comedy, Ecchi, Harem, Romance",TV,12
404,Bastard!!: Ankoku no Hakaishin,6.68,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",OVA,6
405,Blood: The Last Vampire,6.87,"Horror, Supernatural, Vampire",Movie,1
398,Seikai no Senki III,7.63,"Action, Military, Romance, Sci-Fi, Space",OVA,2
407,Tantei Gakuen Q,7.73,"Comedy, Drama, Mystery, Police, Shounen",TV,45
408,Final Fantasy VII: Last Order,7.29,"Action, Adventure, Drama, Fantasy, Sci-Fi",Special,1
406,Buzzer Beater,6.52,"Shounen, Sports",TV,13
33173,Sansha Sanyou Specials,6.77,"Comedy, School, Slice of Life",Special,3
411,Gun x Sword,7.26,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,26
412,Kore ga Watashi no Goshujinsama,6.52,"Comedy, Ecchi, Slice of Life",TV,12
33181,Nijiiro Days OVA,6.75,"Comedy, Romance, School, Shoujo, Slice of Life",OVA,1
413,Hametsu no Mars,2.22,"Sci-Fi, Horror",OVA,1
33183,Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,7.46,"Action, Slice of Life, Magic, Fantasy, School, Shoujo",Movie,1
416,Kurenai no Buta,7.95,"Action, Military, Adventure, Comedy, Historical, Drama, Romance",Movie,1
417,Ragnarök The Animation,6.45,"Action, Magic, Fantasy",TV,26
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,7.23,"Adventure, Comedy, Shounen",Movie,1
33187,Katsudou Shashin,5.5,,Movie,1
420,Spriggan,6.68,"Adventure, Military, Sci-Fi, Shounen",Movie,1
33184,Battle Girl High School,5.81,"Action, Sci-Fi, School",TV,12
33190,Planetarian: Hoshi no Hito,7.82,"Sci-Fi, Drama",Movie,1
33191,Kishibe Rohan wa Ugokanai,7.62,"Action, Mystery, Supernatural, Shounen",OVA,4
424,Dirty Pair,7.21,"Adventure, Comedy, Police, Sci-Fi",TV,24
419,Samurai Deeper Kyou,6.89,"Adventure, Comedy, Historical, Supernatural, Samurai, Shounen",TV,26
421,Stratos 4,6.76,"Comedy, Military, Sci-Fi, Shounen",TV,13
427,Kaleido Star,7.93,"Comedy, Sports, Drama, Fantasy, Shoujo",TV,51
426,Final Fantasy,6.11,"Action, Adventure, Comedy, Fantasy",OVA,4
33197,Lostorage Incited WIXOSS,6.67,"Game, Psychological",TV,12
430,Fullmetal Alchemist: The Conqueror of Shamballa,7.51,"Military, Comedy, Historical, Drama, Fantasy, Shounen",Movie,1
431,Howl no Ugoku Shiro,8.66,"Adventure, Drama, Fantasy, Romance",Movie,1
432,Iria: Zeiram The Animation,7.07,"Action, Adventure, Space, Sci-Fi",OVA,6
433,"Kumo no Mukou, Yakusoku no Basho",7.44,"Drama, Military, Romance, Sci-Fi",Movie,1
33201,Ojisan to Marshmallow: Hige-san to Yume Mashmallow,6.04,Comedy,Special,1
33203,Fukumenkei Noise,6.96,"Music, Drama, Romance, School, Shoujo",TV,12
435,Magic Knight Rayearth,7.46,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,20
437,Perfect Blue,8.54,"Dementia, Drama, Horror, Psychological",Movie,1
33206,Kobayashi-san Chi no Maid Dragon,7.94,"Slice of Life, Comedy, Fantasy",TV,13
33204,Hirune Hime: Shiranai Watashi no Monogatari,6.83,"Adventure, Fantasy, Mecha, Sci-Fi",Movie,1
440,Shoujo Kakumei Utena,8.21,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",TV,39
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,7.65,"Dementia, Drama, Fantasy, Romance, Shoujo, Shoujo Ai",Movie,1
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7.12,"Adventure, Comedy, Historical, Supernatural, Drama, Shounen",Movie,1
443,Onegai☆Teacher: Himitsu na Futari,7.28,"Comedy, Ecchi, Romance, Sci-Fi",OVA,1
444,Maria-sama ga Miteru: Haru,7.63,"Drama, Romance, School, Shoujo, Shoujo Ai",TV,13
445,Tales of Eternia The Animation,6.19,"Adventure, Comedy, Romance, Fantasy",TV,13
33205,Star Fox Zero: The Battle Begins,6.13,"Action, Sci-Fi, Space",ONA,1
439,RG Veda,6.06,"Adventure, Drama, Fantasy",OVA,2
448,Tenjou Tenge: The Ultimate Fight,7.02,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",OVA,2
449,InuYasha Movie 4: Guren no Houraijima,7.55,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",Movie,1
33218,Kimi no Koe wo Todoketai,6.96,Drama,Movie,1
451,InuYasha Movie 3: Tenka Hadou no Ken,7.8,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",Movie,1
450,InuYasha Movie 2: Kagami no Naka no Mugenjo,7.67,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",Movie,1
452,InuYasha Movie 1: Toki wo Koeru Omoi,7.56,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",Movie,1
33222,Fudanshi Koukou Seikatsu,6.52,"Slice of Life, Comedy, School, Shoujo",TV,12
33221,Mobile Suit Gundam Thunderbolt: December Sky,7.94,"Action, Military, Sci-Fi, Space, Drama, Mecha",Movie,1
33219,Kagerou Daze: In a Day's,6.14,"Sci-Fi, Slice of Life, Comedy, Supernatural, Magic, Romance",Movie,1
457,Mushishi,8.66,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",TV,26
455,Fantastic Children,7.54,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Thriller",TV,26
459,One Piece Movie 1,7.09,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,1
460,One Piece Movie 2: Nejimaki-jima no Daibouken,7.1,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,1
461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,6.85,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,1
462,One Piece Movie 4: Dead End no Bouken,7.52,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,1
463,One Piece Movie 5: Norowareta Seiken,7.12,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,1
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,7.76,"Adventure, Comedy, Fantasy, Shounen",Movie,1
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,7.19,"Adventure, Comedy, Fantasy, Shounen",Movie,1
466,One Piece: Taose! Kaizoku Ganzack,6.7,"Action, Adventure, Fantasy, Comedy, Super Power, Shounen",OVA,1
467,Koukaku Kidoutai: Stand Alone Complex,8.42,"Action, Military, Sci-Fi, Police, Mecha, Seinen",TV,26
468,Innocence,7.78,"Military, Sci-Fi, Police, Psychological, Mecha",Movie,1
469,Karin,7.11,"Comedy, Romance, Vampire, School, Shounen",TV,24
470,Okusama wa Joshikousei (TV),6.3,"Slice of Life, Comedy, Romance, Drama",TV,13
471,To Heart 2,6.51,"Comedy, Drama, Harem, Romance, School, Slice of Life",TV,13
472,To Heart,6.61,"Drama, Harem, Romance, School, Slice of Life",TV,13
33241,Honobono Log,7.33,"Romance, Slice of Life",TV,10
33242,IS: Infinite Stratos 2 - Infinite Wedding,6.38,"Harem, Comedy, Romance",Special,1
474,Macross Plus,7.71,"Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,4
476,Ginban Kaleidoscope,7.3,"Sports, Supernatural, Drama, Romance",TV,12
477,Aria the Animation,7.68,"Sci-Fi, Slice of Life, Fantasy, Shounen",TV,13
478,Sousei no Aquarion,7.09,"Action, Mecha, Romance, Super Power, Supernatural, Sci-Fi",TV,26
479,Ueki no Housoku,7.72,"Action, Adventure, Comedy, Super Power, Supernatural, Drama, Shounen",TV,51
33248,K: Seven Stories Movie 1 - R:B - Blaze,7.41,"Action, Super Power, Supernatural, Drama",Movie,1
481,Yu☆Gi☆Oh! Duel Monsters,7.49,"Adventure, Game, Shounen",TV,224
482,Yu☆Gi☆Oh!: Duel Monsters GX,7.2,"Action, Game, Comedy, Fantasy, Shounen",TV,180
95,Turn A Gundam,7.77,"Action, Military, Sci-Fi, Adventure, Space, Drama, Romance, Mecha",TV,50
483,Kurau Phantom Memory,7.28,"Action, Sci-Fi, Space, Super Power, Drama",TV,24
33253,Ajin 2nd Season,7.57,"Action, Horror, Mystery, Seinen, Supernatural",TV,13
33254,Arslan Senki (TV) Gaiden,6.99,"Adventure, Historical, Fantasy, Shounen",OVA,2
33255,Saiki Kusuo no Ψ-nan,8.41,"Comedy, School, Shounen, Slice of Life, Supernatural",TV,120
488,Ichigo Mashimaro,7.63,"Slice of Life, Comedy",TV,12
489,Kamichu!,7.37,"Comedy, Drama, Slice of Life, Supernatural",TV,12
487,Girls Bravo: Second Season,6.6,"Harem, Comedy, Romance, Ecchi, Fantasy, School, Shounen",TV,13
490,Paniponi Dash!,7.42,"Comedy, Parody, School",TV,26
486,Kino no Tabi: The Beautiful World,8.28,"Action, Adventure, Psychological, Slice of Life",TV,13
97,Last Exile,7.79,"Action, Sci-Fi, Adventure",TV,26
485,Damekko Doubutsu,7.23,"Slice of Life, Comedy",TV,26
495,Bakuretsu Hunters,6.65,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",TV,26
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,7.76,"Action, Mystery, Supernatural, Drama",OVA,8
497,Yami to Boushi to Hon no Tabibito,6.52,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",TV,13
493,Armitage III: Poly-Matrix,7.05,"Action, Military, Sci-Fi, Adventure, Police, Romance, Mecha",Movie,1
499,Makai Toshi Shinjuku,6.16,"Adventure, Horror, Romance, Shounen, Supernatural",OVA,1
492,Armitage III: Dual-Matrix,6.8,"Action, Sci-Fi, Adventure, Mecha",Movie,1
501,Doraemon,7.37,"Adventure, Comedy, Fantasy, Kids, Shounen",TV,26
502,Dragon Ball Movie 1: Shen Long no Densetsu,6.76,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1
498,Haja Taisei Dangaiou,6.09,"Action, Sci-Fi, Adventure, Mecha",OVA,3
504,Fatal Fury: The Motion Picture,6.56,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",Movie,1
505,Fushigiboshi no☆Futagohime,7.42,"Magic, Comedy, Shoujo",TV,51
33274,Onara Gorou,5.52,Comedy,TV,13
507,Gravitation: Lyrics of Love,6.89,"Comedy, Romance, Shoujo, Shounen Ai",OVA,2
508,Tottoko Hamtarou,7.0,"Adventure, Comedy, Kids",TV,296
509,I My Me! Strawberry Eggs,6.75,"Comedy, Drama, Romance, School, Slice of Life",TV,13
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,5.77,"Comedy, Drama, Harem, Romance, School",TV,13
511,Kidou Shinsengumi Moeyo Ken TV,6.11,"Adventure, Comedy, Historical, Fantasy",TV,13
512,Majo no Takkyuubin,8.22,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",Movie,1
513,Tenkuu no Shiro Laputa,8.26,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1
514,Cossette no Shouzou,6.79,"Drama, Horror, Magic, Psychological, Romance, Supernatural",OVA,3
515,Hajimari no Boukensha-tachi: Legend of Crystania,5.99,"Action, Adventure, Fantasy, Magic, Supernatural",Movie,1
516,Keroro Gunsou,7.69,"Comedy, Mecha, Parody, Sci-Fi, Shounen",TV,358
517,School Rumble: Ichi Gakki Hoshuu,7.71,"Comedy, Romance, School, Shounen",OVA,2
33286,Strike the Blood II,6.97,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy",OVA,8
519,Mahoraba: Heartful days,7.29,"Comedy, Drama, Romance, Shounen",TV,26
520,Marmalade Boy Movie,7.29,"Romance, Shoujo",Movie,1
521,Mermaid Melody Pichi Pichi Pitch,7.18,"Adventure, Music, Comedy, Magic, Romance, Shoujo",TV,52
522,Metropolis,7.52,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Movie,1
523,Tonari no Totoro,8.25,"Adventure, Comedy, Supernatural",Movie,1
524,Onegai☆Twins: Natsu wa Owaranai,7.0,"Comedy, Drama, Romance",OVA,1
525,Otogizoushi,6.91,"Adventure, Drama, Fantasy, Historical",TV,26
103,Akazukin Chacha,7.53,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo",TV,74
527,Pokemon,7.39,"Action, Adventure, Comedy, Kids, Fantasy",TV,276
528,Pokemon Movie 01: Mewtwo no Gyakushuu,7.65,"Action, Adventure, Comedy, Kids, Drama, Fantasy",Movie,1
529,Saishuu Heiki Kanojo,7.14,"Drama, Military, Romance, School, Sci-Fi",TV,13
530,Bishoujo Senshi Sailor Moon,7.74,"Demons, Magic, Romance, Shoujo",TV,46
33299,Magic-Kyun! Renaissance,7.01,"Music, Magic, Romance, School",TV,13
532,Bishoujo Senshi Sailor Moon S,7.9,"Drama, Magic, Romance, Shoujo",TV,38
531,Bishoujo Senshi Sailor Moon R: The Movie,7.72,"Drama, Magic, Romance, Shoujo",Movie,1
534,Slayers,7.73,"Adventure, Comedy, Demons, Magic, Fantasy",TV,26
535,Slayers Next,8.02,"Adventure, Comedy, Demons, Magic, Fantasy",TV,26
536,Slayers: The Motion Picture,7.26,"Adventure, Comedy, Magic, Fantasy, Shounen",Movie,1
537,Tekken,5.28,"Action, Sci-Fi, Adventure, Martial Arts",OVA,2
538,Shin Tenchi Muyou!,6.87,"Comedy, Harem, Romance, Sci-Fi, Shounen",TV,26
539,Tenchi Muyou! Ryououki,7.61,"Action, Comedy, Sci-Fi, Shounen, Space",OVA,6
540,Tenchi Muyou! Ryououki 2nd Season,7.62,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6
541,Tenchi Muyou! Ryououki 3rd Season,7.27,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6
107,Ou Dorobou Jing,7.18,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",TV,13
543,Vampire Hunter D (2000),7.93,"Action, Sci-Fi, Horror, Drama, Romance, Vampire, Fantasy",Movie,1
544,Venus Senki,6.77,"Action, Sci-Fi, Adventure, Space",Movie,1
108,Ou Dorobou Jing in Seventh Heaven,7.24,"Adventure, Fantasy, Psychological, Comedy, Shounen",OVA,3
546,Wind: A Breath of Heart (TV),5.91,"Drama, Romance, School, Supernatural",TV,13
545,Mousou Kagaku Series: Wandaba Style,6.14,"Comedy, Sci-Fi",TV,12
548,Wonderful Days,6.98,"Action, Drama, Romance, Sci-Fi",Movie,1
33314,Digimon Universe: Appli Monsters,6.58,"Action, Sci-Fi, Adventure, Comedy, Kids, Fantasy",TV,52
550,Yu☆Gi☆Oh!,7.23,"Action, Game, Comedy, Fantasy, Shounen",TV,27
551,Grappler Baki: Saidai Tournament-hen,7.49,"Action, Martial Arts, Shounen, Sports",TV,24
552,Digimon Adventure,7.77,"Action, Adventure, Comedy, Fantasy, Kids",TV,54
553,Yami no Matsuei,7.02,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",TV,13
33322,JK Bitch ni Shiboraretai,7.24,Hentai,OVA,2
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",8.16,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",OVA,1
554,Koutetsu Tenshi Kurumi,6.75,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",TV,24
