MAL_ID,Members
40908,372753
40911,425533
40921,921
40924,7834
40930,51073
40932,4124
40934,52804
40935,439101
40936,121088
40940,19007
40942,12768
40948,2299
40956,765400
40957,5700
40958,29474
40961,67419
40964,40668
40974,161510
40979,42557
40982,10343
40983,1077
40989,2797
40991,2505
40995,5713
41006,274379
41008,15902
41051,21173
41053,54339
41061,19476
41063,4035
41068,1756
41074,56758
41105,9778
41109,242442
41120,429815
41124,5472
41146,8195
41168,431439
41188,2664
41191,1179
41192,516
41194,18054
41206,6419
41217,1488
41219,5694
41226,474400
41266,18010
41271,4634
41283,4069
41285,3087
41296,577
41298,690
41312,212700
41317,1703
41332,29458
41339,1936
41340,2581
41341,31588
41345,292125
41353,906803
41360,1148
41364,35073
41372,45567
41380,291507
41389,738742
41392,120384
41399,4391
41401,1388
41405,3911
41421,1085
41433,431413
41439,6596
41454,4676
41466,33166
41468,245391
41480,1533
41491,424661
41505,537
41520,12028
41521,10811
41528,4521
41531,7626
41549,10766
41555,2345
41558,4002
41564,894
41568,1291
41573,28920
41574,14425
41586,2710
41590,41145
41611,26774
41619,330992
41659,6561
41660,23184
41688,7846
41694,224390
41762,78689
41783,94524
41834,70004
41899,382403
41911,122372
41916,3474
41923,16848
41930,259490
42044,2773
42057,3426
42091,87407
42143,17333
42161,7068
42176,2812
42194,5982
42203,881517
42238,29308
42250,117092
42260,16844
42266,4796
42364,32943
42387,25157
42391,22729
42392,26708
42414,8072
42423,71346
42486,957
42487,2462
42506,11873
42514,4229
42517,23172
42519,42349
42562,7971
42571,74570
42603,177931
42640,12566
42653,3916
42668,58349
42685,7626
42714,14861
42717,1004
42723,7303
42791,1524
42797,901
42803,17738
42822,77586
42825,33892
42831,4128
42832,3301
42836,1253
42855,3502
42862,13794
42867,20741
42883,6610
42893,23188
42894,35431
42897,1369990
42913,2440
42923,554814
42941,51316
42946,2548
42950,2481
42959,14624
42981,4999
42990,18258
43001,3809
43299,750949
43350,1519
43353,8809
43483,7651
43555,53594
43568,6439
43683,47458
43690,327738
43711,1553
43751,4549
43779,12545
44040,3026
44042,54915
44044,39839
44050,3079
44059,51378
44070,48325
44087,76698
44196,10038
44208,15553
44218,7648
44235,16475
44236,2529
44248,54809
45556,62803
45567,6567
45598,59341
45753,59937
45782,6897
45999,11792
46118,48929
46491,2454
47398,46051
47616,49508
48456,33574
52991,665885
43608,918974
41467,533218
42938,473674
51009,894023
54492,358355
55690,154654
49387,594369
47917,556328
52198,257481
45649,40397
48583,1278544
53223,31003
47778,1412665
50160,63418
50172,665869
50399,42252
53998,262574
48569,492501
52034,771717
45576,906209
44074,360672
46102,428415
54898,174549
41084,438510
42310,732478
3786,372642
53273,197861
40664,19174
50265,1536307
35737,148931
44511,1494895
40834,637650
49413,105892
47194,518181
49722,72840
40434,79708
48561,929303
50330,282923
56285,112340
38475,77453
52299,575153
49310,106004
49721,185145
54595,340637
46095,534084
49926,742752
50183,23754
41025,865247
55644,258113
46654,13755
53540,11336
41487,752263
51440,41058
50594,337176
49918,631613
48316,630524
42886,21091
55866,188922
51805,14119
41457,766720
56523,1797
51179,523786
49596,664792
43325,250213
54959,17838
50602,901986
39247,551634
44940,115394
51019,800349
53672,30074
52578,280753
53111,208186
53888,101608
53393,460413
45577,22395
44055,192795
50407,11416
54856,309607
49114,276367
48736,1048135
40729,200027
49052,206844
49909,152193
49590,41288
39166,26975
50709,486193
48549,449851
50380,291179
54650,2632
49521,20889
48661,498429
50587,26460
49053,87041
55813,275209
53411,266701
41361,40452
731,73952
50416,256640
50528,94520
46569,660601
51096,625086
56524,1878
51039,6602
52826,54122
54870,74370
51180,331017
53887,455298
51367,252382
50796,204921
48895,519164
49709,273885
42429,154124
49701,7195
55655,1895
41781,8882
44931,154203
49320,14998
50631,476251
41402,316870
48585,213880
54029,21234
52347,236582
52865,207886
52684,3565
49782,118608
51318,78831
40174,214671
49571,5626
55310,49607
46422,70927
44412,7219
50346,581180
42916,251908
48411,7894
53199,86418
41169,68779
42249,1242882
41782,9189
51836,2870
55153,51142
54790,139920
52742,98677
41462,7266
48580,529143
52976,39914
48171,107242
55742,85631
49574,6088
49828,152585
48926,878731
50593,141727
54112,506305
52168,45803
51680,90860
39167,15085
42745,67307
51761,12006
54918,176061
48702,83359
48548,238365
54714,201548
52505,128224
52093,179695
50360,170872
50410,165193
56352,120374
53126,392198
51995,17346
37765,38336
50739,303453
49784,187242
52701,197999
52305,385544
51335,6684
39938,27637
43439,246760
46352,461507
49220,346111
49893,73500
48849,308493
49587,8058
50586,70014
45055,145174
51552,264928
41094,328818
41379,69532
37994,97191
41587,1174063
42361,796125
40938,606044
43692,417532
41623,409036
40586,378663
41456,371737
41488,335112
44942,309991
43007,264708
42205,259737
42192,252065
44276,245001
41103,237071
43609,232794
42826,200437
42590,149483
40870,130581
41265,124738
40685,114331
43756,104869
40752,101127
42395,100997
47250,94821
43697,83643
44983,76741
38086,73754
42307,71430
43229,67556
40526,61021
48590,60465
49236,59029
47391,57358
43523,428888
41710,387709
43969,369035
46471,366476
44203,361688
40904,339283
48753,245784
44200,245722
47257,238910
42282,235390
40620,231332
39175,227090
42340,219129
43814,200704
41812,194766
42625,187637
42627,180913
46093,168546
44807,161577
44881,161434
42940,157457
40960,142019
45572,132117
48406,131781
48488,111297
49605,107996
48492,95270
49357,91036
43691,83311
46420,80562
41497,75017
48438,73448
49854,65690
41530,63962
38400,58682
43767,45122
48641,45109
44586,41034
47790,529082
48556,507333
48483,490602
44961,384087
42351,329531
44037,322150
48761,302027
46985,202239
42544,196069
48707,157056
48471,149935
44069,147540
38192,100700
42847,98928
48804,95549
41833,90279
44406,85172
48453,82976
48776,55353
45489,54481
44387,47199
44275,44159
49292,43481
48505,43416
40608,41039
48567,40612
48858,36868
49505,33335
40507,376698
47159,275366
48414,248429
49930,246661
47161,244176
48553,182182
48997,171261
44516,166926
48239,158305
42670,125845
42072,121708
45560,112155
49738,79644
50185,76077
50204,66995
45425,62559
42892,59513
49385,56204
49519,52753
46604,51213
49969,45225
48405,44361
50916,43748
37914,38458
49316,36496
40488,32298
50532,30995
38015,28132
43735,25817
43693,25270
49345,22221
42808,21883
40356,753754
45613,523461
50273,388674
49520,330420
48760,302537
50461,300483
50175,294197
48415,276624
48675,276044
41461,246924
48643,231618
50549,207937
47162,158048
48842,154668
43470,148200
48903,106293
48779,95206
41567,80840
39518,74099
50953,67945
49692,67119
50248,63733
41915,61524
50338,59285
48742,57960
48363,46188
39489,45656
51781,43309
50653,42573
49831,41080
49556,39211
49733,39111
48413,471103
42963,415520
47164,329017
49470,282631
51213,273444
51417,229759
51064,226114
49776,217674
49438,209519
47163,202012
45653,161691
51837,123199
50339,107114
51381,106245
50404,89130
48649,66591
49938,62899
50891,57171
51368,54304
41589,43729
42994,39288
40590,36398
50672,35628
51371,35356
50917,32824
50203,32583
51473,31883
50425,301621
49891,266115
42962,215028
49877,195537
52046,189132
50710,171998
49979,166401
51098,163675
52193,152025
51403,138502
51128,130581
50275,112563
48542,106763
51212,104477
50205,103811
51533,91703
49834,91315
50590,89038
53149,88197
49835,83776
50923,71416
49849,66637
30455,52159
50663,43626
50608,347591
48417,330654
50197,277246
51105,273297
41514,226316
53446,218971
52173,200476
50932,200910
51462,199419
51815,194810
52736,182735
50854,163406
49612,162215
51711,157274
44204,154761
51678,144971
51252,143224
50481,140104
52446,139610
51265,113879
49618,113204
49109,110453
49154,109673
49980,108973
51495,97687
50652,88337
52461,88248
53213,76592
53148,74193
50606,67782
50384,64085
52031,50790
50864,47514
43760,44010
53179,42607
52274,40783
52211,522213
51958,308539
52830,284812
50307,239775
53613,219070
52955,174957
51693,175043
52608,157075
50220,145791
52308,137437
51705,136032
52657,134230
51632,129536
52092,123179
51706,117928
52973,109855
46431,107818
53129,109481
51219,97096
45486,75961
48981,70954
50002,65361
53621,64354
52081,60210
51614,55757
51817,52200
54259,48764
52747,45786
53163,40009
52229,32612
44388,31697
51498,195080
54234,183489
53050,163440
52969,146125
53632,145553
50582,143083
48633,139923
53200,129373
52619,126095
50613,113151
49894,108415
51764,106638
53379,100934
53263,99821
51916,97209
51020,89153
49303,89772
54275,88806
53438,82415
52611,77677
49858,76202
52082,73128
36699,72025
51458,68310
54760,63959
55454,63014
54842,55532
55651,53086
53787,42686
53428,42008
40357,417845
47160,331068
52741,234981
54362,169174
53439,157074
51297,164970
52990,156227
50184,121405
53879,115041
50664,109032
54852,110550
54743,102075
53833,97612
54103,94027
52934,94207
53040,91313
51215,76799
53494,74465
54565,74031
53300,66602
54431,66753
52962,65737
49766,61832
50695,59076
54301,57654
51794,58253
53237,56909
56425,56497
53262,48783
52985,48877
52741,234981
49889,188213
51297,164970
50392,162159
49613,158523
53421,131504
53889,118469
52816,113198
54722,115388
50803,104011
54837,115863
53730,102435
53488,94701
51648,110845
54794,85753
54265,83477
55129,84287
54449,73811
52482,76095
55358,68736
53590,74254
54617,65562
51794,58253
54632,68305
52359,60985
56845,59734
55774,48060
55973,45635
